index,model_key,mileage,engine_power,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,age
685,530,279591.9999999995,160.0,diesel,blue,estate,False,False,False,False,False,False,True,True,1300.0,12.039999999999987
706,530,184754.0,190.0,diesel,grey,estate,False,True,False,True,True,True,True,True,19900.0,3.8
711,530,223328.0,190.0,diesel,black,estate,True,True,True,False,False,False,True,True,15800.0,5.1
720,530,156160.0,173.0,diesel,grey,estate,True,True,False,False,True,False,True,True,7700.0,9.8
740,530,148328.0,190.0,diesel,grey,estate,True,True,False,True,True,True,True,True,23100.0,4.8
748,530,181011.0,190.0,diesel,blue,estate,True,True,False,True,True,True,True,True,22200.0,3.9
750,530,126368.0,190.0,diesel,black,estate,False,True,False,False,True,False,True,True,22000.0,3.4
777,530,144302.0,190.0,diesel,black,estate,True,True,False,True,True,False,True,True,21500.0,3.9
784,530,268961.0,190.0,diesel,white,estate,True,True,False,True,True,False,True,True,15800.0,5.2
803,530,128249.0,190.0,diesel,black,estate,True,True,False,False,True,True,True,True,20100.0,4.4
827,530,109270.0,190.0,diesel,black,estate,True,False,False,False,True,True,True,True,20700.0,4.3
843,530,191233.0,190.0,diesel,grey,estate,True,True,False,False,True,False,True,True,16700.0,4.5
883,530,241412.0,190.0,diesel,blue,estate,True,True,False,True,True,False,True,True,12000.0,5.7
917,530,175235.0,190.0,diesel,white,estate,True,True,False,False,True,True,True,True,25100.0,4.0
919,530,95860.0,190.0,diesel,brown,estate,True,True,True,True,True,False,True,True,27700.0,4.2
929,530,143062.0,190.0,diesel,blue,estate,True,True,False,False,False,False,True,True,16500.0,3.8
947,530,279591.9999999995,173.0,diesel,blue,estate,True,True,True,False,True,False,True,True,7600.0,9.6
966,530,241112.0,190.0,diesel,blue,estate,True,True,False,True,True,False,True,True,11100.0,5.7
991,530,121671.0,190.0,diesel,black,estate,True,True,False,True,True,False,True,False,22900.0,4.6
1002,530,188713.0,190.0,diesel,black,estate,True,False,False,False,True,True,True,True,19800.0,3.2
1010,530,157626.0,189.0,diesel,grey,estate,True,True,False,False,True,False,True,True,9500.0,5.8
1038,530,160151.0,190.0,diesel,blue,estate,False,True,False,False,True,True,True,True,22500.0,4.0
1044,530,147699.0,190.0,diesel,grey,estate,True,True,False,True,True,True,True,True,24900.0,4.6
1056,530,107751.0,190.0,diesel,black,estate,True,True,True,True,True,False,True,True,28600.0,4.0
1061,530,203770.0,190.0,diesel,grey,estate,True,True,True,True,True,False,True,True,17400.0,4.8
1068,530,74701.2,190.0,diesel,black,estate,True,False,False,False,True,False,True,True,29279.999999999996,3.2
1080,530,158308.0,190.0,diesel,black,estate,True,True,False,True,True,True,True,True,23300.0,4.3
1096,530,186203.0,190.0,diesel,black,estate,True,True,False,False,True,True,True,True,16500.0,5.0
1101,530,249417.0,190.0,diesel,black,estate,True,True,False,True,True,False,True,True,12500.0,5.7
1109,530,185299.0,190.0,diesel,blue,estate,True,True,True,False,True,True,True,True,20200.0,5.2
1125,530,156904.0,190.0,diesel,grey,estate,True,True,True,False,True,True,True,True,22000.0,4.4
1140,530,226944.0,190.0,diesel,blue,estate,True,True,True,False,True,False,True,True,19300.0,4.3
1154,530,237376.0,173.0,diesel,grey,estate,True,True,False,False,True,False,True,True,6500.0,7.7
1178,530,213067.0,190.0,diesel,blue,estate,False,False,False,False,False,False,True,True,12900.0,4.4
1192,530,107195.0,190.0,diesel,grey,estate,True,True,False,False,True,True,True,True,20900.0,4.8
1200,530,136951.0,190.0,diesel,red,estate,False,True,False,True,False,True,True,True,28200.0,4.3
1221,530,198941.0,180.0,diesel,grey,estate,True,True,True,False,True,False,True,True,17300.0,8.2
1229,530,156934.0,190.0,diesel,black,estate,True,True,False,True,True,False,True,True,23800.0,4.2
1235,530,99561.0,190.0,diesel,grey,estate,True,True,True,True,True,False,True,True,29200.0,4.1
1272,530,111060.0,190.0,diesel,blue,estate,True,True,True,False,True,True,True,False,19300.0,5.2
1282,530,99012.0,190.0,diesel,grey,estate,False,True,True,False,True,True,True,True,29279.999999999996,4.0
1299,530,178947.0,190.0,diesel,grey,estate,True,True,True,True,True,False,True,True,16500.0,6.7
1339,530,121880.0,190.0,diesel,grey,estate,True,True,True,False,True,True,True,True,22400.0,5.6
1345,530,268025.0,160.0,diesel,black,estate,True,True,False,False,False,False,True,True,4800.0,11.8
1361,530,87625.0,190.0,diesel,blue,estate,True,True,False,False,False,False,True,True,20300.0,6.1
1449,530,198426.0,173.0,diesel,blue,estate,False,True,False,True,True,False,True,True,8100.0,8.4
1451,530,196035.0,173.0,diesel,black,estate,True,True,False,False,False,False,True,True,5400.0,10.4
1455,530,136009.0,190.0,diesel,silver,estate,True,True,False,True,False,False,True,True,18200.0,6.3
1514,530,130553.0,190.0,diesel,black,estate,True,True,False,False,False,False,True,False,15200.0,5.1
1521,530,279591.9999999995,190.0,diesel,black,estate,False,True,False,True,True,False,True,True,13400.0,6.8
1533,530,160709.0,190.0,diesel,blue,estate,True,True,True,True,True,False,True,True,13800.0,5.6
1614,530,74701.2,190.0,diesel,grey,estate,True,True,False,True,True,False,True,True,29200.0,3.2
1615,530,211079.0,190.0,diesel,grey,estate,True,True,True,True,True,False,True,True,17600.0,6.3
1659,530,110342.0,190.0,diesel,white,estate,True,True,True,True,True,True,True,True,25300.0,4.8
1665,530,174311.0,190.0,diesel,grey,estate,True,True,True,True,True,False,True,True,13700.0,6.8
1723,530,279591.9999999995,160.0,diesel,blue,estate,False,True,True,False,True,False,True,True,3500.0,12.039999999999987
1824,530,178650.0,190.0,diesel,grey,hatchback,True,True,False,False,True,False,True,True,21100.0,3.2
2458,530,129456.0,180.0,diesel,blue,sedan,False,True,False,False,False,False,True,False,10900.0,6.8
2487,530,147671.0,190.0,petrol,black,sedan,True,True,False,False,False,False,True,True,19300.0,5.7
2570,530,177671.0,190.0,diesel,black,sedan,True,True,False,False,False,False,True,True,24600.0,3.7
2572,530,74701.2,190.0,diesel,black,sedan,False,True,False,False,False,False,True,True,23900.0,3.9
2630,530,112197.0,190.0,diesel,black,sedan,True,True,False,True,True,True,True,True,24600.0,3.9
2650,530,96830.0,190.0,diesel,black,sedan,True,True,False,True,True,True,True,True,26100.0,3.5
2669,530,225618.0,190.0,diesel,black,sedan,False,True,False,True,False,False,True,True,21400.0,4.3
2678,530,74701.2,190.0,diesel,grey,sedan,True,True,True,False,False,True,True,True,29279.999999999996,3.2
2681,530,161547.0,190.0,diesel,black,sedan,False,True,True,False,True,False,True,True,20500.0,3.5
2698,530,251476.0,160.0,diesel,silver,sedan,True,True,False,False,True,False,True,True,5600.0,12.039999999999987
2721,530,178938.0,190.0,diesel,grey,sedan,False,False,False,False,False,False,False,True,17100.0,3.4
2731,530,185074.0,190.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,20500.0,4.1
2735,530,115597.0,190.0,diesel,black,sedan,True,True,False,False,True,False,True,True,22600.0,5.0
2748,530,133036.0,190.0,diesel,black,sedan,True,True,True,True,True,True,True,True,20200.0,5.6
2786,530,153607.0,190.0,diesel,grey,sedan,True,True,True,True,True,True,True,True,23900.0,3.8
2790,530,188416.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,False,15700.0,7.9
2795,530,98792.0,190.0,diesel,blue,sedan,True,True,False,False,False,True,True,True,27400.0,4.0
2800,530,89330.0,190.0,diesel,blue,sedan,True,True,True,True,False,False,True,True,29279.999999999996,3.7
2806,530,187762.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,False,14600.0,7.9
2816,530,121032.0,190.0,diesel,blue,sedan,False,True,False,False,True,True,True,True,24500.0,5.8
2839,530,152755.0,190.0,diesel,black,sedan,True,True,False,False,True,True,True,True,22100.0,4.1
2855,530,174412.0,190.0,diesel,blue,sedan,True,True,True,False,True,False,True,True,22400.0,4.2
2857,530,125738.0,190.0,diesel,white,sedan,False,True,False,False,True,True,True,True,28000.0,3.6
2875,530,225957.0,190.0,diesel,black,sedan,False,True,False,True,False,False,True,True,21600.0,4.3
2884,530,220177.0,173.0,diesel,blue,sedan,True,True,False,False,True,False,True,False,10600.0,8.8
2930,530,74955.0,190.0,diesel,white,sedan,True,True,True,False,True,True,True,True,29279.999999999996,4.0
2952,530,135432.0,190.0,diesel,grey,sedan,True,True,False,True,True,False,True,True,27400.0,4.6
2958,530,128807.0,190.0,diesel,silver,sedan,True,True,True,False,False,True,True,True,27300.0,4.6
2966,530,154391.0,190.0,diesel,black,sedan,True,True,False,False,True,True,True,True,22400.0,4.2
2977,530,167036.0,190.0,diesel,blue,sedan,True,True,True,False,True,True,True,True,24400.0,5.0
2978,530,111435.0,190.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,20500.0,4.2
2986,530,190649.0,190.0,diesel,brown,sedan,True,True,False,True,True,False,True,True,18100.0,5.3
3002,530,160072.0,190.0,diesel,black,sedan,False,True,True,False,True,True,True,True,27300.0,4.1
3033,530,91865.0,190.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,25000.0,4.6
3045,530,91246.0,190.0,diesel,grey,sedan,True,True,True,False,True,True,True,True,26100.0,5.5
3048,530,120191.0,190.0,diesel,white,sedan,False,True,False,True,True,True,True,True,21100.0,3.8
3078,530,178112.0,170.0,petrol,silver,sedan,True,True,True,False,False,False,True,True,1400.0,12.039999999999987
3080,530,153535.0,190.0,diesel,black,sedan,True,True,True,False,True,True,True,True,23900.0,4.3
3081,530,74701.2,190.0,diesel,grey,sedan,True,True,True,True,True,False,True,True,29279.999999999996,3.2
3085,530,160830.0,190.0,diesel,black,sedan,True,True,False,False,False,True,True,True,22600.0,4.1
3088,530,218003.0,160.0,diesel,black,sedan,True,True,False,False,True,False,True,True,5100.0,12.039999999999987
3096,530,119888.0,190.0,diesel,grey,sedan,True,True,False,False,True,True,True,True,26700.0,3.9
3123,530,74701.2,190.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,19000.0,6.6
3126,530,150586.0,190.0,diesel,black,sedan,True,True,False,False,False,True,True,True,24300.0,3.2
3133,530,194605.0,190.0,diesel,silver,sedan,True,True,True,True,True,False,True,True,20800.0,3.9
3134,530,154411.0,190.0,diesel,blue,sedan,True,True,True,True,True,False,True,True,23800.0,5.4
3135,530,279591.9999999995,170.0,diesel,blue,sedan,True,True,True,False,True,True,True,True,6800.0,11.3
3169,530,133103.0,190.0,diesel,green,sedan,True,True,False,False,True,True,True,False,18000.0,5.3
3192,530,279591.9999999995,160.0,diesel,black,sedan,True,True,False,False,True,False,True,True,4500.0,12.039999999999987
3202,530,124019.0,190.0,diesel,black,sedan,False,True,False,False,True,False,True,True,23200.0,4.0
3214,530,189692.0,190.0,diesel,silver,sedan,True,True,False,False,True,False,True,True,19300.0,5.3
3251,530,145206.0,190.0,diesel,blue,sedan,True,True,True,True,True,True,True,True,24000.0,4.1
3272,530,139079.0,190.0,diesel,blue,sedan,True,True,False,False,False,False,True,True,27100.0,3.8
3308,530,166495.0,190.0,diesel,blue,sedan,True,True,False,True,True,True,True,True,22400.0,4.8
3359,530,279591.9999999995,180.0,diesel,grey,sedan,True,True,True,False,False,False,True,False,12900.0,8.1
3410,530,187956.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,False,16400.0,8.3
3450,530,102057.0,190.0,diesel,blue,sedan,True,True,False,True,True,False,True,True,16700.0,6.5
3474,530,143834.0,190.0,diesel,black,sedan,True,True,True,False,True,False,True,True,27000.0,4.3
3521,530,217618.0,160.0,diesel,black,sedan,True,True,False,False,True,False,True,True,5100.0,12.039999999999987
3523,530,187367.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,False,16400.0,8.3
3533,530,270855.0,160.0,diesel,black,sedan,True,True,False,False,True,False,True,True,15800.0,6.4
3554,530,279591.9999999995,180.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,14600.0,8.1
3558,530,184696.0,173.0,diesel,grey,sedan,True,True,False,True,True,False,True,True,7700.0,10.1
3559,530,218487.0,160.0,diesel,black,sedan,True,True,False,False,True,False,True,True,5500.0,12.039999999999987
3561,530,195056.0,189.0,diesel,grey,sedan,True,True,False,False,False,False,True,True,19600.0,5.0
3570,530,171977.0,190.0,diesel,black,sedan,True,True,False,False,True,False,True,True,18400.0,6.1
3581,530,124433.0,190.0,diesel,grey,sedan,True,True,False,True,True,False,True,True,19000.0,6.5
3588,530,74701.2,190.0,diesel,grey,sedan,True,True,True,True,False,True,True,True,29279.999999999996,3.2
3599,530,90925.0,190.0,diesel,blue,sedan,True,True,False,True,True,False,True,True,21400.0,3.9
1817,530 Gran Turismo,340099.89999999997,190.0,diesel,white,hatchback,True,True,True,False,True,False,True,True,17100.0,4.3
1837,530 Gran Turismo,271901.0,180.0,diesel,grey,hatchback,True,True,True,True,True,False,True,True,16700.0,6.7
1949,530 Gran Turismo,286329.0,180.0,diesel,black,hatchback,True,True,True,False,True,False,True,True,15800.0,6.8
2008,530 Gran Turismo,112635.0,190.0,diesel,black,hatchback,True,True,True,True,True,True,True,True,22100.0,5.0
2103,530 Gran Turismo,77883.0,190.0,diesel,blue,hatchback,True,True,True,False,True,True,True,True,25500.0,4.4
2125,530 Gran Turismo,130518.0,180.0,diesel,grey,hatchback,True,True,True,True,True,False,True,True,22400.0,6.8
2184,530 Gran Turismo,333820.0,176.25,diesel,black,hatchback,True,True,True,False,True,False,True,True,12100.0,7.0
2197,530 Gran Turismo,273532.0,180.0,diesel,beige,hatchback,True,True,False,True,False,True,True,True,13600.0,8.0
2299,530 Gran Turismo,122621.0,190.0,diesel,brown,hatchback,True,True,True,True,True,True,True,True,30900.0,4.8
2496,530 Gran Turismo,146659.0,180.0,diesel,white,sedan,False,True,False,False,False,False,True,True,20500.0,6.2
2506,530 Gran Turismo,222424.0,190.0,diesel,blue,sedan,False,False,False,False,False,False,False,True,19800.0,3.9799999999999995
2533,530 Gran Turismo,155992.0,190.0,diesel,blue,sedan,True,True,True,False,False,False,True,True,19900.0,4.1
2551,530 Gran Turismo,55305.0,190.0,diesel,black,sedan,True,True,False,True,False,False,True,True,26800.0,4.3
2742,530 Gran Turismo,55213.65,190.0,diesel,grey,sedan,True,True,True,True,True,False,True,True,31559.999999999993,4.1
3210,530 Gran Turismo,177865.0,190.0,diesel,silver,sedan,True,True,False,True,True,False,True,True,20200.0,4.2
3254,530 Gran Turismo,171770.0,190.0,diesel,brown,sedan,True,True,True,True,True,True,True,True,24400.0,4.5
3313,530 Gran Turismo,203460.0,190.0,diesel,grey,sedan,False,True,False,True,True,False,True,True,21400.0,4.8
3425,530 Gran Turismo,224147.0,180.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,12200.0,8.045
237,535,255957.0,230.0,diesel,grey,estate,True,True,True,True,True,True,True,True,17800.0,6.0
288,535,234787.0,230.0,diesel,black,estate,True,True,False,True,True,True,True,True,19200.0,6.1
296,535,151555.0,230.0,diesel,blue,estate,True,True,True,False,True,False,True,True,22100.0,3.2
305,535,148738.0,230.0,diesel,grey,estate,True,True,True,False,False,False,True,True,28800.0,3.2
336,535,121436.0,230.0,diesel,black,estate,False,True,True,True,True,True,True,True,31300.0,5.4
413,535,189348.0,230.0,diesel,white,estate,True,True,True,True,False,True,True,True,23500.0,4.0
430,535,149229.0,230.0,diesel,blue,estate,True,True,False,True,True,True,True,True,24300.0,4.1
656,535,234336.0,230.0,diesel,black,estate,True,True,False,True,True,True,True,True,19200.0,6.0
896,535,110978.0,230.0,diesel,black,estate,True,True,True,True,True,False,True,True,29600.0,3.4
902,535,124409.0,230.0,diesel,silver,estate,False,True,True,True,False,True,True,True,25300.0,4.6
907,535,103658.0,230.0,diesel,grey,estate,True,True,True,True,True,False,True,True,30100.0,4.3
989,535,197818.0,230.0,diesel,black,estate,True,True,True,False,True,False,True,True,18100.0,6.3
1060,535,138988.0,230.0,diesel,brown,estate,False,True,False,True,True,False,True,True,27700.0,4.5
1066,535,256774.0,230.0,diesel,grey,estate,True,True,True,True,True,True,True,True,18900.0,6.3
1102,535,162106.0,230.0,diesel,black,estate,True,True,True,True,True,False,True,True,18800.0,5.9
1124,535,179857.0,230.0,diesel,brown,estate,True,True,False,True,True,True,True,True,28400.0,3.2
1222,535,124643.0,230.0,diesel,grey,estate,True,True,True,False,False,False,True,True,27300.0,4.3
1233,535,257110.75,230.0,diesel,grey,estate,True,True,True,True,True,True,True,True,19900.0,6.3
1257,535,110058.0,230.0,diesel,grey,estate,True,True,True,True,True,False,True,True,21900.0,6.2
1328,535,105150.0,220.0,diesel,blue,estate,True,True,True,False,True,False,True,True,17800.0,6.8
1344,535,136647.0,230.0,diesel,beige,estate,True,True,True,True,False,True,True,True,28600.0,4.3
1440,535,153080.0,230.0,diesel,black,estate,True,True,False,False,True,True,True,True,20900.0,5.8
1512,535,257110.75,230.0,diesel,black,estate,True,True,True,True,True,False,True,True,13700.0,6.3
1675,535,253125.0,230.0,diesel,grey,estate,True,True,False,True,True,False,True,True,13300.0,6.4
1754,535,234860.0,230.0,diesel,black,estate,True,True,False,True,True,True,True,True,20500.0,6.5
2469,535,146901.0,230.0,diesel,black,sedan,True,True,False,False,True,True,True,True,24000.0,5.8
2500,535,189147.0,225.0,petrol,grey,sedan,False,True,True,False,True,False,True,True,12600.0,6.6
2568,535,148493.0,220.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,17600.0,6.875
2686,535,108675.0,230.0,diesel,grey,sedan,False,True,False,False,False,True,True,True,30600.0,3.8
2706,535,73204.0,230.0,diesel,black,sedan,True,True,True,True,True,True,True,True,32050.0,4.6
2716,535,112236.0,230.0,diesel,black,sedan,True,True,True,False,True,True,True,True,26200.0,4.3
2729,535,88912.0,220.0,diesel,grey,sedan,True,True,False,False,True,True,True,True,22000.0,6.875
2734,535,124805.0,230.0,diesel,black,sedan,True,True,False,False,False,True,True,True,31900.0,3.9
2759,535,97568.0,220.0,diesel,grey,sedan,True,True,False,False,True,True,True,True,25000.0,6.875
2777,535,130111.0,230.0,diesel,blue,sedan,True,True,False,True,False,False,True,True,29600.0,4.4
2779,535,176673.0,230.0,diesel,silver,sedan,True,True,False,True,True,True,True,True,19700.0,5.5
2931,535,73267.0,225.0,petrol,blue,sedan,True,True,True,True,False,False,True,True,30000.0,4.6
2957,535,160934.0,230.0,diesel,black,sedan,False,True,True,False,True,True,True,True,22000.0,4.0
2968,535,153039.0,230.0,diesel,black,sedan,True,True,False,True,True,False,True,True,23000.0,6.1
3022,535,195470.0,230.0,diesel,black,sedan,True,True,True,True,True,False,True,True,26800.0,4.7
3213,535,73204.0,230.0,diesel,black,sedan,True,True,False,True,True,False,True,True,32050.0,3.2
3232,535,130060.0,230.0,diesel,blue,sedan,True,True,False,True,False,False,True,True,32050.0,4.5
3267,535,257110.75,220.0,diesel,white,sedan,True,True,True,False,True,True,True,True,16900.0,6.8
3288,535,191622.0,230.0,diesel,grey,sedan,True,True,False,False,True,True,True,True,19900.0,6.2
3361,535,98521.0,224.0,petrol,black,sedan,True,True,True,False,True,False,True,True,14000.0,6.8
3620,535,73204.0,230.0,diesel,white,sedan,True,True,False,True,True,True,True,True,28300.0,5.0
68,640 Gran Coupé,67403.0,230.0,diesel,black,coupe,True,True,True,True,True,True,True,True,55200.0,2.5
115,640 Gran Coupé,63421.0,230.0,diesel,blue,coupe,True,True,True,True,True,True,True,True,45800.0,3.7
2307,640 Gran Coupé,70490.0,230.0,diesel,white,hatchback,True,True,False,True,True,False,True,True,35700.0,3.5
2316,640 Gran Coupé,133621.0,230.0,diesel,black,hatchback,True,True,True,False,False,True,True,True,40000.0,3.8
2324,640 Gran Coupé,84187.0,230.0,diesel,grey,hatchback,True,True,False,False,True,False,True,True,30000.0,5.269999999999999
2326,640 Gran Coupé,70840.0,230.0,diesel,white,hatchback,True,True,False,True,True,False,True,True,36500.0,3.5
2403,640 Gran Coupé,166168.0,230.0,diesel,brown,hatchback,True,True,False,False,True,False,True,True,32100.0,4.8
2415,640 Gran Coupé,60894.0,230.0,diesel,brown,hatchback,True,False,True,True,True,True,True,True,39300.0,4.5
2422,640 Gran Coupé,182837.0,230.0,diesel,grey,hatchback,True,True,True,False,True,True,True,True,33100.0,5.1
2445,640 Gran Coupé,187900.0,230.0,diesel,black,hatchback,True,True,True,False,True,False,True,True,32800.0,5.2
2526,640 Gran Coupé,157002.0,230.0,diesel,black,sedan,True,True,True,False,True,False,True,True,33300.0,5.0
2639,640 Gran Coupé,103982.0,230.0,diesel,grey,sedan,True,True,True,True,True,False,True,True,40700.0,2.8
2680,640 Gran Coupé,47317.0,230.0,diesel,black,sedan,True,True,True,True,False,False,True,True,44600.0,2.2
2737,640 Gran Coupé,193469.5999999999,230.0,diesel,grey,sedan,True,True,False,False,False,False,True,True,27900.0,4.3
2827,640 Gran Coupé,60970.0,230.0,diesel,black,sedan,True,True,False,False,True,False,True,False,40500.0,4.0
2938,640 Gran Coupé,42585.31,230.0,diesel,black,sedan,True,True,False,True,False,False,True,True,57179.999999999956,2.0900000000000003
2988,640 Gran Coupé,157271.0,230.0,diesel,black,sedan,True,True,True,False,True,False,True,True,34600.0,5.2
3261,640 Gran Coupé,182413.0,230.0,diesel,grey,sedan,True,True,True,False,True,True,True,True,33100.0,4.8
3305,640 Gran Coupé,134200.0,230.0,diesel,blue,sedan,True,True,True,False,True,True,True,True,32000.0,3.9
2143,730,195281.0,190.0,diesel,black,hatchback,True,True,False,False,False,False,True,True,24400.0,4.8
2520,730,200887.0,155.0,diesel,silver,sedan,True,True,False,False,True,False,True,True,5800.0,13.5
2559,730,94390.0,190.0,diesel,grey,sedan,True,True,True,True,False,False,True,True,32700.0,3.6
2582,730,212425.0,180.0,diesel,white,sedan,True,True,False,False,True,False,True,True,19400.0,6.2
2583,730,119441.0,190.0,diesel,black,sedan,True,True,False,True,True,False,True,True,26800.0,4.9
2598,730,250730.19999999987,155.0,diesel,blue,sedan,True,True,True,False,True,False,True,True,16200.0,7.6
2638,730,181982.0,155.0,diesel,black,sedan,True,True,True,False,True,False,True,True,19800.0,5.8
2682,730,181873.0,155.0,diesel,black,sedan,True,True,False,False,True,False,True,True,5700.0,13.739999999999998
2757,730,102531.0,190.0,diesel,black,sedan,True,True,True,True,True,True,True,True,34300.0,4.2
2775,730,72863.2,190.0,diesel,black,sedan,True,True,True,True,False,False,True,True,40220.0,3.2
2796,730,72932.0,155.0,diesel,brown,sedan,True,True,True,True,True,False,True,True,27100.0,5.2
2809,730,191668.0,180.0,diesel,black,sedan,True,True,True,False,True,False,True,True,19000.0,7.9
2823,730,113308.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,True,20700.0,8.0
2907,730,160799.0,180.0,diesel,black,sedan,False,True,True,False,True,False,True,True,20200.0,8.8
2940,730,119345.0,190.0,diesel,black,sedan,True,True,False,True,True,False,True,True,27100.0,5.1
2992,730,73708.0,190.0,diesel,blue,sedan,True,True,False,False,False,False,True,True,19200.0,4.6
2994,730,212200.0,190.0,diesel,blue,sedan,True,True,True,False,False,False,True,True,25700.0,5.5
2996,730,195374.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,15100.0,9.2
3011,730,101096.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,23900.0,6.6
3055,730,88913.0,190.0,diesel,black,sedan,True,True,True,True,True,False,True,True,40220.0,3.2
3056,730,88434.0,190.0,diesel,black,sedan,True,True,True,True,True,False,True,True,39900.0,3.2
3116,730,115129.0,190.0,diesel,blue,sedan,True,True,False,False,True,False,True,True,25000.0,4.2
3162,730,137398.0,190.0,diesel,black,sedan,True,True,True,True,False,False,True,True,27300.0,5.7
3266,730,72863.2,155.0,diesel,brown,sedan,True,True,True,True,True,False,True,True,27100.0,5.4
3273,730,118313.0,190.0,diesel,black,sedan,True,True,True,False,True,False,True,True,31400.0,5.2
3367,730,180311.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,True,19600.0,6.2
3438,730,250730.19999999987,155.0,diesel,blue,sedan,True,True,True,False,True,False,True,True,16200.0,8.0
3458,730,176689.0,155.0,diesel,grey,sedan,True,True,False,False,False,False,True,True,6700.0,13.739999999999998
3484,730,179601.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,18500.0,9.0
3497,730,124444.0,190.0,diesel,black,sedan,True,True,True,False,True,False,True,True,28800.0,5.4
3509,730,179513.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,18500.0,9.1
3590,730,180359.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,18200.0,9.2
3605,730,185543.0,155.0,diesel,black,sedan,True,True,True,False,True,False,True,True,25000.0,7.3
2514,740,167779.0,225.0,diesel,black,sedan,True,True,True,True,True,False,True,True,22300.0,7.2
2581,740,172367.0,230.0,diesel,grey,sedan,True,True,True,True,True,True,True,True,28300.0,4.3
2689,740,185874.0,225.0,diesel,black,sedan,True,True,True,False,True,False,True,True,22600.0,6.2
2701,740,202920.0,240.0,petrol,silver,sedan,True,True,True,False,True,True,True,True,18200.0,8.8
2738,740,141089.0,230.0,diesel,black,sedan,True,True,True,True,True,True,True,True,33300.0,4.2
2794,740,233190.0,225.0,diesel,black,sedan,True,True,False,True,True,False,True,True,24100.0,5.8
2804,740,109003.0,240.0,petrol,grey,sedan,True,True,False,False,True,False,True,True,18400.0,8.875
2824,740,58299.0,235.0,diesel,grey,sedan,True,True,False,True,False,False,True,True,63700.0,1.9
2933,740,109285.0,225.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,29400.0,5.9
2943,740,242365.34999999992,225.0,diesel,black,sedan,True,True,True,False,True,False,True,True,18200.0,7.2
3069,740,42655.0,235.0,diesel,grey,sedan,True,True,True,True,False,False,True,True,65400.0,1.885
3070,740,109904.0,225.0,diesel,grey,sedan,True,True,True,False,True,False,True,True,30600.0,6.0
3119,740,82647.0,230.0,diesel,black,sedan,True,True,True,False,False,False,True,True,32600.0,3.7
3240,740,114983.0,230.0,diesel,black,sedan,True,True,True,True,True,False,True,True,36200.0,3.8
3269,740,166286.0,230.0,diesel,brown,sedan,True,True,True,True,False,True,True,True,31300.0,4.8
3320,740,25858.0,235.0,diesel,black,sedan,True,True,False,True,False,False,True,True,68300.0,2.0
3345,740,25814.95,235.0,diesel,black,sedan,True,True,False,True,False,False,True,True,68300.0,2.0
3595,740,34624.0,235.0,diesel,grey,sedan,True,True,True,True,False,True,True,True,68360.0,2.3
954,M550,184733.0,280.0,diesel,silver,estate,True,True,False,True,True,True,True,True,24800.0,5.6
967,M550,184507.0,280.0,diesel,silver,estate,True,True,False,True,True,True,True,True,26900.0,5.6
970,M550,184832.9,280.0,diesel,silver,estate,True,True,False,True,True,True,True,True,23800.0,5.6
975,M550,145348.0,280.0,diesel,blue,estate,False,True,False,True,True,True,True,True,37100.0,3.8
1698,M550,116310.0,280.0,diesel,blue,estate,True,True,True,True,True,True,True,True,40900.0,3.3
2674,M550,116586.0,280.0,diesel,blue,sedan,True,True,True,True,False,True,True,True,36700.0,3.4
2723,M550,118975.0,280.0,diesel,blue,sedan,True,True,True,True,False,True,True,True,41955.0,2.9
2926,M550,158618.0,280.0,diesel,blue,sedan,True,True,False,True,False,True,True,True,38700.0,3.9
3083,M550,115979.0,280.0,diesel,silver,sedan,True,False,True,False,True,False,True,True,36900.0,4.7
3095,M550,143031.0,280.0,diesel,black,sedan,True,True,True,True,True,True,True,True,38000.0,4.2
3404,M550,184032.0,280.0,diesel,grey,sedan,False,True,True,True,True,True,True,True,30900.0,5.5
3597,M550,81852.35,280.0,diesel,blue,sedan,True,True,True,True,True,True,True,True,41100.0,2.495
3743,X1,55085.8,105.0,diesel,white,suv,True,True,False,False,False,False,True,True,13100.0,4.7
3744,X1,121114.0,135.0,diesel,grey,suv,False,False,False,False,False,False,False,False,13100.0,4.5
